SellerExternalId,SellerName,SellerEmail,CategoryPath,ProductAsin,ProductTitle,ProductType,Price,Currency,StockQuantity,CustomerExternalId,CustomerFullName,CustomerEmail,OrderExternalId,OrderedAtUtc,OrderStatus,Quantity,ShipmentExternalId,ShipmentStatus,TrackingNumber,DestinationCountry,DestinationCity,DestinationStreet
SEL-002,Seller SEL-002,sel-002@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-042,EchoSound Pro Headphones,Digital,49.49,USD,81,CUS-112,Customer CUS-112,cus-112@mail.local,ORD-0181,2026-01-02T09:01:00.000Z,Paid,2,SHP-0181,InTransit,TRK100361,Ukraine,Lviv,Soborna 25
SEL-003,Seller SEL-003,sel-003@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-043,Patterns for Scalable Systems,Physical,80.49,USD,82,CUS-113,Customer CUS-113,cus-113@mail.local,ORD-0182,2026-01-03T10:02:00.000Z,Packed,3,SHP-0182,Delivered,TRK100362,Ukraine,Odesa,Centralna 7
SEL-004,Seller SEL-004,sel-004@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-044,Barista Smart Brewer,Digital,111.49,USD,83,CUS-114,Customer CUS-114,cus-114@mail.local,ORD-0182,2026-01-04T11:03:00.000Z,Shipped,1,SHP-0182,Preparing,TRK100363,Ukraine,Dnipro,Independence 18
SEL-005,Seller SEL-005,sel-005@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-045,Kingdoms of Logic,Physical,142.49,USD,84,CUS-115,Customer CUS-115,cus-115@mail.local,ORD-0183,2026-01-05T12:04:00.000Z,Delivered,2,SHP-0183,InTransit,TRK100364,Ukraine,Kharkiv,Naukova 12
SEL-006,Seller SEL-006,sel-006@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-046,Nova Laptop 14,Physical,23.49,USD,85,CUS-116,Customer CUS-116,cus-116@mail.local,ORD-0183,2026-01-06T13:05:00.000Z,Created,3,SHP-0183,Delivered,TRK100365,Ukraine,Kyiv,Shevchenka 10
SEL-007,Seller SEL-007,sel-007@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-047,EchoSound Pro Headphones,Digital,54.49,USD,86,CUS-117,Customer CUS-117,cus-117@mail.local,ORD-0184,2026-01-07T14:06:00.000Z,Paid,1,SHP-0184,Preparing,TRK100366,Ukraine,Lviv,Soborna 25
SEL-008,Seller SEL-008,sel-008@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-048,Patterns for Scalable Systems,Physical,85.49,USD,87,CUS-118,Customer CUS-118,cus-118@mail.local,ORD-0184,2026-01-08T15:07:00.000Z,Packed,2,SHP-0184,InTransit,TRK100367,Ukraine,Odesa,Centralna 7
SEL-009,Seller SEL-009,sel-009@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-049,Barista Smart Brewer,Digital,116.49,USD,88,CUS-119,Customer CUS-119,cus-119@mail.local,ORD-0185,2026-01-09T16:08:00.000Z,Shipped,3,SHP-0185,Delivered,TRK100368,Ukraine,Dnipro,Independence 18
SEL-010,Seller SEL-010,sel-010@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-050,Kingdoms of Logic,Physical,147.49,USD,89,CUS-120,Customer CUS-120,cus-120@mail.local,ORD-0185,2026-01-10T17:09:00.000Z,Delivered,1,SHP-0185,Preparing,TRK100369,Ukraine,Kharkiv,Naukova 12
SEL-011,Seller SEL-011,sel-011@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-051,Nova Laptop 14,Physical,28.49,USD,90,CUS-121,Customer CUS-121,cus-121@mail.local,ORD-0186,2026-01-11T18:10:00.000Z,Created,2,SHP-0186,InTransit,TRK100370,Ukraine,Kyiv,Shevchenka 10
SEL-012,Seller SEL-012,sel-012@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-052,EchoSound Pro Headphones,Digital,59.49,USD,91,CUS-122,Customer CUS-122,cus-122@mail.local,ORD-0186,2026-01-12T19:11:00.000Z,Paid,3,SHP-0186,Delivered,TRK100371,Ukraine,Lviv,Soborna 25
SEL-013,Seller SEL-013,sel-013@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-053,Patterns for Scalable Systems,Physical,90.49,USD,92,CUS-123,Customer CUS-123,cus-123@mail.local,ORD-0187,2026-01-13T08:12:00.000Z,Packed,1,SHP-0187,Preparing,TRK100372,Ukraine,Odesa,Centralna 7
SEL-014,Seller SEL-014,sel-014@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-054,Barista Smart Brewer,Digital,121.49,USD,93,CUS-124,Customer CUS-124,cus-124@mail.local,ORD-0187,2026-01-14T09:13:00.000Z,Shipped,2,SHP-0187,InTransit,TRK100373,Ukraine,Dnipro,Independence 18
SEL-015,Seller SEL-015,sel-015@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-055,Kingdoms of Logic,Physical,135.49,USD,94,CUS-125,Customer CUS-125,cus-125@mail.local,ORD-0188,2026-01-15T10:14:00.000Z,Delivered,3,SHP-0188,Delivered,TRK100374,Ukraine,Kharkiv,Naukova 12
SEL-016,Seller SEL-016,sel-016@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-056,Nova Laptop 14,Physical,16.49,USD,95,CUS-126,Customer CUS-126,cus-126@mail.local,ORD-0188,2026-01-16T11:15:00.000Z,Created,1,SHP-0188,Preparing,TRK100375,Ukraine,Kyiv,Shevchenka 10
SEL-017,Seller SEL-017,sel-017@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-057,EchoSound Pro Headphones,Digital,47.49,USD,96,CUS-127,Customer CUS-127,cus-127@mail.local,ORD-0189,2026-01-17T12:16:00.000Z,Paid,2,SHP-0189,InTransit,TRK100376,Ukraine,Lviv,Soborna 25
SEL-018,Seller SEL-018,sel-018@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-058,Patterns for Scalable Systems,Physical,78.49,USD,97,CUS-128,Customer CUS-128,cus-128@mail.local,ORD-0189,2026-01-18T13:17:00.000Z,Packed,3,SHP-0189,Delivered,TRK100377,Ukraine,Odesa,Centralna 7
SEL-019,Seller SEL-019,sel-019@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-059,Barista Smart Brewer,Digital,109.49,USD,98,CUS-129,Customer CUS-129,cus-129@mail.local,ORD-0190,2026-01-19T14:18:00.000Z,Shipped,1,SHP-0190,Preparing,TRK100378,Ukraine,Dnipro,Independence 18
SEL-020,Seller SEL-020,sel-020@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-060,Kingdoms of Logic,Physical,140.49,USD,99,CUS-130,Customer CUS-130,cus-130@mail.local,ORD-0190,2026-01-20T15:19:00.000Z,Delivered,2,SHP-0190,InTransit,TRK100379,Ukraine,Kharkiv,Naukova 12
SEL-021,Seller SEL-021,sel-021@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-061,Nova Laptop 14,Physical,21.49,USD,100,CUS-131,Customer CUS-131,cus-131@mail.local,ORD-0191,2026-01-21T16:20:00.000Z,Created,3,SHP-0191,Delivered,TRK100380,Ukraine,Kyiv,Shevchenka 10
SEL-022,Seller SEL-022,sel-022@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-062,EchoSound Pro Headphones,Digital,52.49,USD,101,CUS-132,Customer CUS-132,cus-132@mail.local,ORD-0191,2026-01-22T17:21:00.000Z,Paid,1,SHP-0191,Preparing,TRK100381,Ukraine,Lviv,Soborna 25
SEL-023,Seller SEL-023,sel-023@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-063,Patterns for Scalable Systems,Physical,83.49,USD,102,CUS-133,Customer CUS-133,cus-133@mail.local,ORD-0192,2026-01-23T18:22:00.000Z,Packed,2,SHP-0192,InTransit,TRK100382,Ukraine,Odesa,Centralna 7
SEL-024,Seller SEL-024,sel-024@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-064,Barista Smart Brewer,Digital,114.49,USD,103,CUS-134,Customer CUS-134,cus-134@mail.local,ORD-0192,2026-01-24T19:23:00.000Z,Shipped,3,SHP-0192,Delivered,TRK100383,Ukraine,Dnipro,Independence 18
SEL-025,Seller SEL-025,sel-025@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-065,Kingdoms of Logic,Physical,145.49,USD,104,CUS-135,Customer CUS-135,cus-135@mail.local,ORD-0193,2026-01-25T08:24:00.000Z,Delivered,1,SHP-0193,Preparing,TRK100384,Ukraine,Kharkiv,Naukova 12
SEL-026,Seller SEL-026,sel-026@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-066,Nova Laptop 14,Physical,26.49,USD,105,CUS-136,Customer CUS-136,cus-136@mail.local,ORD-0193,2026-01-26T09:25:00.000Z,Created,2,SHP-0193,InTransit,TRK100385,Ukraine,Kyiv,Shevchenka 10
SEL-027,Seller SEL-027,sel-027@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-067,EchoSound Pro Headphones,Digital,57.49,USD,106,CUS-137,Customer CUS-137,cus-137@mail.local,ORD-0194,2026-01-27T10:26:00.000Z,Paid,3,SHP-0194,Delivered,TRK100386,Ukraine,Lviv,Soborna 25
SEL-028,Seller SEL-028,sel-028@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-068,Patterns for Scalable Systems,Physical,88.49,USD,107,CUS-138,Customer CUS-138,cus-138@mail.local,ORD-0194,2026-01-28T11:27:00.000Z,Packed,1,SHP-0194,Preparing,TRK100387,Ukraine,Odesa,Centralna 7
SEL-029,Seller SEL-029,sel-029@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-069,Barista Smart Brewer,Digital,119.49,USD,108,CUS-139,Customer CUS-139,cus-139@mail.local,ORD-0195,2026-01-29T12:28:00.000Z,Shipped,2,SHP-0195,InTransit,TRK100388,Ukraine,Dnipro,Independence 18
SEL-030,Seller SEL-030,sel-030@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-070,Kingdoms of Logic,Physical,150.49,USD,109,CUS-140,Customer CUS-140,cus-140@mail.local,ORD-0195,2026-01-30T13:29:00.000Z,Delivered,3,SHP-0195,Delivered,TRK100389,Ukraine,Kharkiv,Naukova 12
SEL-031,Seller SEL-031,sel-031@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-071,Nova Laptop 14,Physical,31.49,USD,110,CUS-141,Customer CUS-141,cus-141@mail.local,ORD-0196,2026-01-31T14:30:00.000Z,Created,1,SHP-0196,Preparing,TRK100390,Ukraine,Kyiv,Shevchenka 10
SEL-032,Seller SEL-032,sel-032@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-072,EchoSound Pro Headphones,Digital,45.49,USD,111,CUS-142,Customer CUS-142,cus-142@mail.local,ORD-0196,2026-02-01T15:31:00.000Z,Paid,2,SHP-0196,InTransit,TRK100391,Ukraine,Lviv,Soborna 25
SEL-033,Seller SEL-033,sel-033@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-073,Patterns for Scalable Systems,Physical,76.49,USD,112,CUS-143,Customer CUS-143,cus-143@mail.local,ORD-0197,2026-02-02T16:32:00.000Z,Packed,3,SHP-0197,Delivered,TRK100392,Ukraine,Odesa,Centralna 7
SEL-034,Seller SEL-034,sel-034@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-074,Barista Smart Brewer,Digital,107.49,USD,113,CUS-144,Customer CUS-144,cus-144@mail.local,ORD-0197,2026-02-03T17:33:00.000Z,Shipped,1,SHP-0197,Preparing,TRK100393,Ukraine,Dnipro,Independence 18
SEL-035,Seller SEL-035,sel-035@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-075,Kingdoms of Logic,Physical,138.49,USD,114,CUS-145,Customer CUS-145,cus-145@mail.local,ORD-0198,2026-02-04T18:34:00.000Z,Delivered,2,SHP-0198,InTransit,TRK100394,Ukraine,Kharkiv,Naukova 12
SEL-036,Seller SEL-036,sel-036@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-076,Nova Laptop 14,Physical,19.49,USD,115,CUS-146,Customer CUS-146,cus-146@mail.local,ORD-0198,2026-02-05T19:35:00.000Z,Created,3,SHP-0198,Delivered,TRK100395,Ukraine,Kyiv,Shevchenka 10
SEL-037,Seller SEL-037,sel-037@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-077,EchoSound Pro Headphones,Digital,50.49,USD,116,CUS-147,Customer CUS-147,cus-147@mail.local,ORD-0199,2026-02-06T08:36:00.000Z,Paid,1,SHP-0199,Preparing,TRK100396,Ukraine,Lviv,Soborna 25
SEL-038,Seller SEL-038,sel-038@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-078,Patterns for Scalable Systems,Physical,81.49,USD,117,CUS-148,Customer CUS-148,cus-148@mail.local,ORD-0199,2026-02-07T09:37:00.000Z,Packed,2,SHP-0199,InTransit,TRK100397,Ukraine,Odesa,Centralna 7
SEL-039,Seller SEL-039,sel-039@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-079,Barista Smart Brewer,Digital,112.49,USD,118,CUS-149,Customer CUS-149,cus-149@mail.local,ORD-0200,2026-02-08T10:38:00.000Z,Shipped,3,SHP-0200,Delivered,TRK100398,Ukraine,Dnipro,Independence 18
SEL-040,Seller SEL-040,sel-040@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-080,Kingdoms of Logic,Physical,143.49,USD,119,CUS-150,Customer CUS-150,cus-150@mail.local,ORD-0200,2026-02-09T11:39:00.000Z,Delivered,1,SHP-0200,Preparing,TRK100399,Ukraine,Kharkiv,Naukova 12
SEL-041,Seller SEL-041,sel-041@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-001,Nova Laptop 14,Physical,24.49,USD,120,CUS-151,Customer CUS-151,cus-151@mail.local,ORD-0201,2026-02-10T12:40:00.000Z,Created,2,SHP-0201,InTransit,TRK100400,Ukraine,Kyiv,Shevchenka 10
SEL-042,Seller SEL-042,sel-042@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-002,EchoSound Pro Headphones,Digital,55.49,USD,121,CUS-152,Customer CUS-152,cus-152@mail.local,ORD-0201,2026-02-11T13:41:00.000Z,Paid,3,SHP-0201,Delivered,TRK100401,Ukraine,Lviv,Soborna 25
SEL-043,Seller SEL-043,sel-043@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-003,Patterns for Scalable Systems,Physical,86.49,USD,122,CUS-153,Customer CUS-153,cus-153@mail.local,ORD-0202,2026-02-12T14:42:00.000Z,Packed,1,SHP-0202,Preparing,TRK100402,Ukraine,Odesa,Centralna 7
SEL-044,Seller SEL-044,sel-044@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-004,Barista Smart Brewer,Digital,117.49,USD,123,CUS-154,Customer CUS-154,cus-154@mail.local,ORD-0202,2026-02-13T15:43:00.000Z,Shipped,2,SHP-0202,InTransit,TRK100403,Ukraine,Dnipro,Independence 18
SEL-045,Seller SEL-045,sel-045@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-005,Kingdoms of Logic,Physical,148.49,USD,124,CUS-155,Customer CUS-155,cus-155@mail.local,ORD-0203,2026-02-14T16:44:00.000Z,Delivered,3,SHP-0203,Delivered,TRK100404,Ukraine,Kharkiv,Naukova 12
SEL-046,Seller SEL-046,sel-046@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-006,Nova Laptop 14,Physical,29.49,USD,125,CUS-156,Customer CUS-156,cus-156@mail.local,ORD-0203,2026-02-15T17:45:00.000Z,Created,1,SHP-0203,Preparing,TRK100405,Ukraine,Kyiv,Shevchenka 10
SEL-047,Seller SEL-047,sel-047@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-007,EchoSound Pro Headphones,Digital,60.49,USD,126,CUS-157,Customer CUS-157,cus-157@mail.local,ORD-0204,2026-02-16T18:46:00.000Z,Paid,2,SHP-0204,InTransit,TRK100406,Ukraine,Lviv,Soborna 25
SEL-048,Seller SEL-048,sel-048@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-008,Patterns for Scalable Systems,Physical,91.49,USD,127,CUS-158,Customer CUS-158,cus-158@mail.local,ORD-0204,2026-02-17T19:47:00.000Z,Packed,3,SHP-0204,Delivered,TRK100407,Ukraine,Odesa,Centralna 7
SEL-049,Seller SEL-049,sel-049@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-009,Barista Smart Brewer,Digital,105.49,USD,128,CUS-159,Customer CUS-159,cus-159@mail.local,ORD-0205,2026-02-18T08:48:00.000Z,Shipped,1,SHP-0205,Preparing,TRK100408,Ukraine,Dnipro,Independence 18
SEL-050,Seller SEL-050,sel-050@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-010,Kingdoms of Logic,Physical,136.49,USD,129,CUS-160,Customer CUS-160,cus-160@mail.local,ORD-0205,2026-02-19T09:49:00.000Z,Delivered,2,SHP-0205,InTransit,TRK100409,Ukraine,Kharkiv,Naukova 12
SEL-051,Seller SEL-051,sel-051@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-011,Nova Laptop 14,Physical,17.49,USD,130,CUS-161,Customer CUS-161,cus-161@mail.local,ORD-0206,2026-02-20T10:50:00.000Z,Created,3,SHP-0206,Delivered,TRK100410,Ukraine,Kyiv,Shevchenka 10
SEL-052,Seller SEL-052,sel-052@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-012,EchoSound Pro Headphones,Digital,48.49,USD,131,CUS-162,Customer CUS-162,cus-162@mail.local,ORD-0206,2026-02-21T11:51:00.000Z,Paid,1,SHP-0206,Preparing,TRK100411,Ukraine,Lviv,Soborna 25
SEL-053,Seller SEL-053,sel-053@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-013,Patterns for Scalable Systems,Physical,79.49,USD,132,CUS-163,Customer CUS-163,cus-163@mail.local,ORD-0207,2026-02-22T12:52:00.000Z,Packed,2,SHP-0207,InTransit,TRK100412,Ukraine,Odesa,Centralna 7
SEL-054,Seller SEL-054,sel-054@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-014,Barista Smart Brewer,Digital,110.49,USD,133,CUS-164,Customer CUS-164,cus-164@mail.local,ORD-0207,2026-02-23T13:53:00.000Z,Shipped,3,SHP-0207,Delivered,TRK100413,Ukraine,Dnipro,Independence 18
SEL-055,Seller SEL-055,sel-055@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-015,Kingdoms of Logic,Physical,141.49,USD,134,CUS-165,Customer CUS-165,cus-165@mail.local,ORD-0208,2026-02-24T14:54:00.000Z,Delivered,1,SHP-0208,Preparing,TRK100414,Ukraine,Kharkiv,Naukova 12
SEL-056,Seller SEL-056,sel-056@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-016,Nova Laptop 14,Physical,22.49,USD,135,CUS-166,Customer CUS-166,cus-166@mail.local,ORD-0208,2026-02-25T15:55:00.000Z,Created,2,SHP-0208,InTransit,TRK100415,Ukraine,Kyiv,Shevchenka 10
SEL-057,Seller SEL-057,sel-057@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-017,EchoSound Pro Headphones,Digital,53.49,USD,136,CUS-167,Customer CUS-167,cus-167@mail.local,ORD-0209,2026-02-26T16:56:00.000Z,Paid,3,SHP-0209,Delivered,TRK100416,Ukraine,Lviv,Soborna 25
SEL-058,Seller SEL-058,sel-058@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-018,Patterns for Scalable Systems,Physical,84.49,USD,137,CUS-168,Customer CUS-168,cus-168@mail.local,ORD-0209,2026-02-27T17:57:00.000Z,Packed,1,SHP-0209,Preparing,TRK100417,Ukraine,Odesa,Centralna 7
SEL-059,Seller SEL-059,sel-059@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-019,Barista Smart Brewer,Digital,115.49,USD,138,CUS-169,Customer CUS-169,cus-169@mail.local,ORD-0210,2026-02-28T18:58:00.000Z,Shipped,2,SHP-0210,InTransit,TRK100418,Ukraine,Dnipro,Independence 18
SEL-060,Seller SEL-060,sel-060@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-020,Kingdoms of Logic,Physical,146.49,USD,139,CUS-170,Customer CUS-170,cus-170@mail.local,ORD-0210,2026-03-01T19:59:00.000Z,Delivered,3,SHP-0210,Delivered,TRK100419,Ukraine,Kharkiv,Naukova 12
SEL-001,Seller SEL-001,sel-001@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-021,Nova Laptop 14,Physical,27.49,USD,140,CUS-171,Customer CUS-171,cus-171@mail.local,ORD-0211,2026-03-02T08:00:00.000Z,Created,1,SHP-0211,Preparing,TRK100420,Ukraine,Kyiv,Shevchenka 10
SEL-002,Seller SEL-002,sel-002@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-022,EchoSound Pro Headphones,Digital,58.49,USD,141,CUS-172,Customer CUS-172,cus-172@mail.local,ORD-0211,2026-03-03T09:01:00.000Z,Paid,2,SHP-0211,InTransit,TRK100421,Ukraine,Lviv,Soborna 25
SEL-003,Seller SEL-003,sel-003@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-023,Patterns for Scalable Systems,Physical,89.49,USD,142,CUS-173,Customer CUS-173,cus-173@mail.local,ORD-0212,2026-03-04T10:02:00.000Z,Packed,3,SHP-0212,Delivered,TRK100422,Ukraine,Odesa,Centralna 7
SEL-004,Seller SEL-004,sel-004@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-024,Barista Smart Brewer,Digital,120.49,USD,143,CUS-174,Customer CUS-174,cus-174@mail.local,ORD-0212,2026-03-05T11:03:00.000Z,Shipped,1,SHP-0212,Preparing,TRK100423,Ukraine,Dnipro,Independence 18
SEL-005,Seller SEL-005,sel-005@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-025,Kingdoms of Logic,Physical,151.49,USD,144,CUS-175,Customer CUS-175,cus-175@mail.local,ORD-0213,2026-03-06T12:04:00.000Z,Delivered,2,SHP-0213,InTransit,TRK100424,Ukraine,Kharkiv,Naukova 12
SEL-006,Seller SEL-006,sel-006@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-026,Nova Laptop 14,Physical,15.49,USD,145,CUS-176,Customer CUS-176,cus-176@mail.local,ORD-0213,2026-03-07T13:05:00.000Z,Created,3,SHP-0213,Delivered,TRK100425,Ukraine,Kyiv,Shevchenka 10
SEL-007,Seller SEL-007,sel-007@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-027,EchoSound Pro Headphones,Digital,46.49,USD,146,CUS-177,Customer CUS-177,cus-177@mail.local,ORD-0214,2026-03-08T14:06:00.000Z,Paid,1,SHP-0214,Preparing,TRK100426,Ukraine,Lviv,Soborna 25
SEL-008,Seller SEL-008,sel-008@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-028,Patterns for Scalable Systems,Physical,77.49,USD,147,CUS-178,Customer CUS-178,cus-178@mail.local,ORD-0214,2026-03-09T15:07:00.000Z,Packed,2,SHP-0214,InTransit,TRK100427,Ukraine,Odesa,Centralna 7
SEL-009,Seller SEL-009,sel-009@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-029,Barista Smart Brewer,Digital,108.49,USD,148,CUS-179,Customer CUS-179,cus-179@mail.local,ORD-0215,2026-03-10T16:08:00.000Z,Shipped,3,SHP-0215,Delivered,TRK100428,Ukraine,Dnipro,Independence 18
SEL-010,Seller SEL-010,sel-010@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-030,Kingdoms of Logic,Physical,139.49,USD,149,CUS-180,Customer CUS-180,cus-180@mail.local,ORD-0215,2026-03-11T17:09:00.000Z,Delivered,1,SHP-0215,Preparing,TRK100429,Ukraine,Kharkiv,Naukova 12
SEL-011,Seller SEL-011,sel-011@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-031,Nova Laptop 14,Physical,20.49,USD,150,CUS-181,Customer CUS-181,cus-181@mail.local,ORD-0216,2026-03-12T18:10:00.000Z,Created,2,SHP-0216,InTransit,TRK100430,Ukraine,Kyiv,Shevchenka 10
SEL-012,Seller SEL-012,sel-012@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-032,EchoSound Pro Headphones,Digital,51.49,USD,151,CUS-182,Customer CUS-182,cus-182@mail.local,ORD-0216,2026-03-13T19:11:00.000Z,Paid,3,SHP-0216,Delivered,TRK100431,Ukraine,Lviv,Soborna 25
SEL-013,Seller SEL-013,sel-013@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-033,Patterns for Scalable Systems,Physical,82.49,USD,152,CUS-183,Customer CUS-183,cus-183@mail.local,ORD-0217,2026-03-14T08:12:00.000Z,Packed,1,SHP-0217,Preparing,TRK100432,Ukraine,Odesa,Centralna 7
SEL-014,Seller SEL-014,sel-014@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-034,Barista Smart Brewer,Digital,113.49,USD,153,CUS-184,Customer CUS-184,cus-184@mail.local,ORD-0217,2026-03-15T09:13:00.000Z,Shipped,2,SHP-0217,InTransit,TRK100433,Ukraine,Dnipro,Independence 18
SEL-015,Seller SEL-015,sel-015@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-035,Kingdoms of Logic,Physical,144.49,USD,154,CUS-185,Customer CUS-185,cus-185@mail.local,ORD-0218,2026-03-16T10:14:00.000Z,Delivered,3,SHP-0218,Delivered,TRK100434,Ukraine,Kharkiv,Naukova 12
SEL-016,Seller SEL-016,sel-016@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-036,Nova Laptop 14,Physical,25.49,USD,155,CUS-186,Customer CUS-186,cus-186@mail.local,ORD-0218,2026-03-17T11:15:00.000Z,Created,1,SHP-0218,Preparing,TRK100435,Ukraine,Kyiv,Shevchenka 10
SEL-017,Seller SEL-017,sel-017@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-037,EchoSound Pro Headphones,Digital,56.49,USD,156,CUS-187,Customer CUS-187,cus-187@mail.local,ORD-0219,2026-03-18T12:16:00.000Z,Paid,2,SHP-0219,InTransit,TRK100436,Ukraine,Lviv,Soborna 25
SEL-018,Seller SEL-018,sel-018@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-038,Patterns for Scalable Systems,Physical,87.49,USD,157,CUS-188,Customer CUS-188,cus-188@mail.local,ORD-0219,2026-03-19T13:17:00.000Z,Packed,3,SHP-0219,Delivered,TRK100437,Ukraine,Odesa,Centralna 7
SEL-019,Seller SEL-019,sel-019@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-039,Barista Smart Brewer,Digital,118.49,USD,158,CUS-189,Customer CUS-189,cus-189@mail.local,ORD-0220,2026-03-20T14:18:00.000Z,Shipped,1,SHP-0220,Preparing,TRK100438,Ukraine,Dnipro,Independence 18
SEL-020,Seller SEL-020,sel-020@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-040,Kingdoms of Logic,Physical,149.49,USD,159,CUS-190,Customer CUS-190,cus-190@mail.local,ORD-0220,2026-03-21T15:19:00.000Z,Delivered,2,SHP-0220,InTransit,TRK100439,Ukraine,Kharkiv,Naukova 12
